Date,ABER_SG_20_15_USU_EXTI7_BIN,ACCBU_20_BAND_USU_L1_EXTI18_STF_BIN,AD_DIFF_USU_EXTI33_BIN,D_J_USU_L1_EXTI6_BIN,HILO_13_21_L2_EXTI7_STF_BIN,HILO_13_21_L4_EXTI38_STF_BIN,HWL_USU_EXTI39_BIN,K_D_USU_EXTI5_BIN,THERMO_20_2_0_5_USU_L5_EXTI32_BIN,THERMO_20_2_0_5_USU_L6_EXTI32_BIN,WCP_USU_EXTI4_BIN,WCP_USU_L1_EXTI20_BIN,WCP_USU_L3_EXTI13_BIN,ABER_SG_20_15_USU_EXTI7,ACCBU_20_BAND_USU_L1_EXTI18_STF,AD_DIFF_USU_EXTI33,D_J_USU_L1_EXTI6,HILO_13_21_L2_EXTI7_STF,HILO_13_21_L4_EXTI38_STF,HWL_USU_EXTI39,K_D_USU_EXTI5,THERMO_20_2_0_5_USU_L5_EXTI32,THERMO_20_2_0_5_USU_L6_EXTI32,WCP_USU_EXTI4,WCP_USU_L1_EXTI20,WCP_USU_L3_EXTI13,target,Close,Open,High,Low,Volume
2024-07-23,1,2,1,3,3,2,2,1,2,1,1,1,3,-128.13379342134357,-0.01202794941137686,-25105.941021036648,24.866758753265774,0.8991392855242495,0.0008846062880296657,30.2368666005854,-8.873285398924686,-0.10569646480414152,-0.2730724084677354,-0.3025016784667969,-3.899993896484375,1.75,0,46.150001525878906,46.810001373291016,47.06999969482422,45.599998474121094,402475
2024-07-22,1,3,3,3,2,3,2,1,1,2,2,1,2,-122.92866064869877,0.15272139388574058,8675.550067760865,24.743813763648284,0.0,0.10452013312678599,63.77150581336949,-8.811196491030785,-0.2730724084677354,0.026308127483029298,-0.07500076293945312,-0.125,0.5,0,47.209999084472656,47.04999923706055,48.0,46.349998474121094,476538
2024-07-19,1,3,1,3,2,2,2,1,2,3,1,1,3,-124.12004888111589,0.18381215168935672,-7761.085002651671,23.645652706612754,0.0,0.0,67.74618567485439,-13.17521672329017,0.026308127483029298,0.34157740406019027,-0.6725006103515625,0.0,1.9375,0,46.59000015258789,46.0099983215332,47.02000045776367,46.0099983215332,235089
2024-07-18,2,2,3,3,3,2,3,1,3,1,2,1,1,-60.22489181828486,0.01077028988582951,23248.858700316865,18.38841805159582,0.08904756818499138,-0.0016905012584862433,96.46156313726047,-13.064929549713973,0.34157740406019027,-0.23184207972294762,-0.05500030517578125,0.0,-5.1875,0,46.560001373291016,46.900001525878906,48.459999084472656,46.15999984741211,630563
2024-07-17,2,2,1,2,3,2,3,1,1,1,3,1,2,-52.30587034335322,0.0465731908651299,-43649.13955078123,15.095399954263932,0.07476189022972335,0.0,104.65115622005096,-5.40159859517118,-0.23184207972294762,-0.2562465091674684,0.5375003814697266,-2.5,0.0,0,47.56999969482422,47.43000030517578,48.54999923706055,47.0,979815
2024-07-16,3,1,1,3,3,3,3,2,1,3,2,1,2,25.86836106598502,-0.07718387541724159,-7777.715069751808,27.658259648498436,0.08761905488513833,0.004619053431919262,107.34563925751011,1.1162277834546757,-0.2562465091674684,0.38865517407806127,-0.1574993133544922,-2.1500091552734375,0.875,0,48.59000015258789,47.4900016784668,49.0,47.40999984741211,947646
2024-07-15,2,3,3,3,3,3,3,3,3,2,2,1,1,-6.575825772145331,0.15952550120008135,34285.08389821788,60.91169014735889,0.034714290073939225,0.004000005267915441,126.14535753211256,4.603626717923831,0.38865517407806127,-0.08605875496635329,-0.057498931884765625,-0.649993896484375,-4.625,0,47.119998931884766,47.0,49.0,46.02000045776367,556728
2024-07-12,3,3,3,3,3,3,3,3,2,2,1,2,1,12.273940616448982,0.11568935869021901,45886.99999999974,61.09851111177185,0.07590475536527919,0.00609525044759085,105.89706688666071,11.63350810402369,-0.08605875496635329,-0.09511757127860099,-0.3549995422363281,1.024993896484375,-5.5,1,47.0,45.84000015258789,47.97999954223633,45.27000045776367,2273287
2024-07-11,3,2,2,3,3,2,3,3,2,3,2,1,2,53.35585485145442,0.04281412271332208,0.0,48.685829568142346,0.061904725574311925,-0.005047616504486818,116.58598699416736,13.345789315253612,-0.09511757127860099,0.16049505279733578,0.12000274658203125,0.0,-0.125,1,45.900001525878906,47.0,48.04999923706055,45.16999816894531,732127
2024-07-10,3,1,2,3,3,2,3,3,3,1,2,1,3,15.687768440711931,-0.15446509842775136,-60.0,38.792882348798216,0.061190468924387176,-0.0018928618658158314,124.19321953608757,15.613727523456085,0.16049505279733578,-0.19761073111873412,0.18249893188476562,-1.649993896484375,3.3125,0,46.91999816894531,46.900001525878906,47.0,45.65999984741211,387658
2024-07-09,3,1,2,2,2,1,3,3,1,3,1,1,3,18.371040617348925,-0.06921066281537591,-88.0,10.053878473230625,0.0171428862072176,-0.040776529591599164,84.06382229979717,14.381061734983696,-0.19761073111873412,0.3909631392898202,-0.22749900817871094,0.0,3.0,0,46.849998474121094,45.939998626708984,46.880001068115234,45.619998931884766,146471
2024-07-08,3,2,2,2,2,2,3,3,3,2,2,1,3,11.556227734678863,-0.030264301985279296,86.0,2.9964805707536897,0.02095245179675942,-0.0025769380422735466,82.71811366378112,9.084663830132463,0.3909631392898202,-0.06788284604809347,-0.1849994659423828,-0.2249755859375,2.6875,0,45.849998474121094,44.04999923706055,45.849998474121094,44.0099983215332,1258294
2024-07-05,3,2,2,1,1,1,3,2,2,2,1,1,2,68.2577507675721,0.03149924457290387,130.1709309486032,-10.977271165321483,-0.2227618248908101,-0.011846175560584982,74.87413640543315,1.8681198568136566,-0.06788284604809347,-0.121903408789998,-0.3049964904785156,-0.11248779296875,-1.0625,1,44.599998474121094,45.93000030517578,45.95000076293945,43.70000076293945,1000229
2024-07-04,3,1,3,1,3,1,3,3,2,3,2,1,3,47.04045152982029,-0.1193437626854319,610.0319332377112,-24.24542688239228,0.05653850848858255,-0.008230759547306121,76.96240295281322,6.3361433399942655,-0.121903408789998,0.13088965344263376,0.018751144409179688,0.0,2.25,1,45.9900016784668,44.619998931884766,46.209999084472656,44.11000061035156,152546
2024-07-03,3,2,3,1,1,1,3,2,3,1,3,1,1,19.519697978101892,0.039143829962346555,1012.0362224749115,-33.01678687934769,-0.05661538931039445,-0.015653830308180794,79.65101169562676,2.950383624171735,0.13088965344263376,-0.23033248830024688,0.342498779296875,-1.3499908447265625,-3.0625,1,44.5,43.72999954223633,45.189998626708984,43.31999969482422,404831
2024-07-02,2,1,2,1,2,1,3,1,1,1,1,1,1,-67.69272272680618,-0.1668212766840358,517.9085342887847,-38.40678917795758,0.005769289456878823,-0.014807701110839844,82.62117502861481,-4.999318240821204,-0.23033248830024688,-0.23895301338448338,-0.37000083923339844,-3.125,-3.9375,1,43.2599983215332,46.0,46.27000045776367,43.209999084472656,605138
2024-07-01,2,1,3,1,2,1,3,3,1,1,3,2,1,-72.21152126346237,-0.08094463530051632,811.5287841593381,-44.863461417319,-0.04300000117375191,-0.013807700230525022,87.04917540637078,4.857553376082151,-0.23895301338448338,-0.2797309621617974,0.4349994659423828,0.975006103515625,-3.0,0,45.91999816894531,46.20000076293945,46.22999954223633,45.29999923706055,414640
2024-06-28,2,1,3,1,1,1,3,2,1,1,2,1,2,-80.96697780748501,-0.07759715857490956,988.72958466626,-33.27381280480646,-0.18315388606144722,-0.007346153259277344,79.19588572720991,-2.7451515561951467,-0.2797309621617974,-0.23886382659988126,-0.15250015258789062,-4.9250030517578125,-2.8125,0,46.16999816894531,45.40999984741211,46.16999816894531,45.02000045776367,503461
2024-06-27,1,2,2,2,1,1,3,2,1,1,3,1,3,-111.61158171297153,0.04658827948639921,-1222.6148433857597,-1.3492544215306097,-0.1578461573674126,-0.02572806501563285,108.37009720800896,-3.511176516615876,-0.23886382659988126,-0.2640073872946056,0.2324981689453125,0.0,3.6875,0,45.779998779296875,46.20000076293945,46.5,45.38999938964844,709334
2024-06-26,1,2,3,2,2,3,3,2,1,1,2,1,2,-121.34364677546682,-0.046352871513138716,24387.61690866176,6.908181478857223,-0.021384605994594352,0.013843449044141032,122.96066637873646,-0.5606003331551719,-0.2640073872946056,-0.2996101385887746,-0.002498626708984375,0.0,-0.9375,0,45.900001525878906,45.599998474121094,46.29999923706055,44.66999816894531,534214
2024-06-25,1,2,1,2,2,2,3,2,1,1,2,1,1,-133.86268358541633,0.036340489890858585,-39594.648028681084,-5.4753572328787925,-0.03635532253391105,-0.004730793145987455,123.7903120644196,1.598600470124957,-0.2996101385887746,-0.2998980479139088,-0.19750022888183594,0.0,-5.0625,1,45.2599983215332,45.88999938964844,46.43000030517578,44.540000915527344,794592
2024-06-24,2,2,1,3,2,1,3,2,1,1,3,1,2,-97.41035016216597,-0.03835537538168543,-35252.98734719769,27.70869233185072,-0.024714333670477373,-0.017192327059231793,100.30620049793772,2.0554791467346902,-0.2998980479139088,-0.17521626348379393,0.3124980926513672,0.0,-0.5625,0,46.439998626708984,47.459999084472656,48.290000915527344,45.52000045776367,701772
2024-06-21,2,1,3,3,1,1,2,3,1,3,2,1,3,-95.25227163921618,-0.1709348949016669,11790.40720708447,37.64328342277551,-0.051969067080992914,-0.021500000586876844,46.592307772923654,7.91296758216621,-0.17521626348379393,0.07196491930738569,-0.1699981689453125,0.0,3.9375,0,47.93000030517578,48.11000061035156,49.27000045776367,47.33000183105469,4609992
2024-06-20,2,2,1,3,1,1,2,3,3,3,2,1,1,-14.008807917404932,-0.019084197352468024,-84276.21072708955,39.156723688125055,-0.19692303584172066,-0.026769234583928103,69.07643800669857,11.843578960566155,0.07196491930738569,0.6889151739713211,0.1999988555908203,0.0,-5.25,0,48.5,48.38999938964844,49.70000076293945,47.5,596076
2024-06-19,2,2,1,3,1,1,2,2,3,2,3,1,2,-57.793640573675226,-0.041036296800938565,-16727.247155083547,34.91569110915121,-0.22192294781024557,-0.027269216684194575,60.7491028924584,3.36096470076809,0.6889151739713211,-0.1448174392948557,0.3125,0.0,-1.875,0,49.0,48.5,49.5,48.5,51324
2024-06-18,1,3,3,3,1,1,2,2,2,3,3,2,3,-106.97707895008791,0.2055436864268798,34267.63521524877,18.787352775193114,-0.20561541043795017,-0.018269208761362066,52.30842099418753,-2.9067374809359876,-0.1448174392948557,0.7774386197267384,0.4250011444091797,1.649993896484375,4.1875,0,48.91999816894531,47.939998626708984,50.619998931884766,47.939998626708984,1054108
2024-06-17,1,2,3,1,1,1,2,1,3,3,3,1,2,-124.35807323145652,0.027068020695277806,40036.52848307291,-13.626888164501295,-0.17019235170804592,-0.025000022007868772,28.660867064949585,-8.495013584779073,0.7774386197267384,0.4217742639085004,0.5049991607666016,0.0,-0.75,1,47.939998626708984,48.09000015258789,48.47999954223633,47.470001220703125,487776
2024-06-14,1,2,1,1,2,1,2,1,3,2,2,1,1,-123.24785157724556,0.042541153659108044,-10896.409393310547,-18.866338249931758,-0.011846102201023001,-0.03892308015089707,28.01607441441172,-8.654396717454258,0.4217742639085004,-0.06507844515376271,0.00499725341796875,0.0,-3.5,1,48.40999984741211,48.43000030517578,49.150001525878906,47.52000045776367,849577
2024-06-13,1,2,3,2,1,1,1,1,2,2,2,1,3,-150.0853660515039,-0.05302625292486862,48096.0442392487,-1.1832994679743507,-0.08192311800443264,-0.0462692334101753,20.860670233582276,-4.591119063431634,-0.06507844515376271,0.0061961921984728385,0.17000198364257812,0.0,2.5625,1,48.18000030517578,48.630001068115234,49.099998474121094,47.70000076293945,379139
2024-06-12,2,3,1,2,1,1,1,2,2,3,2,1,1,-81.63799844642611,0.07210804588457131,-6758.583019073558,13.920108357729575,-0.15738472571739592,-0.039038474743183116,13.94131430573457,-0.23972843016937162,0.0061961921984728385,0.2099734229562068,-0.049999237060546875,0.0,-4.5625,0,48.77000045776367,49.5,49.54999923706055,46.79999923706055,615716
2024-06-11,1,2,3,2,1,1,1,2,3,3,2,1,3,-147.34125598609867,0.03346874764110508,20601.985850965022,9.72132007289251,-0.28115389897273246,-0.03446153494027904,12.467773619249197,1.6013639663990062,0.2099734229562068,0.27895088853054434,0.05500030517578125,0.0,4.875,0,48.79999923706055,48.540000915527344,49.0,47.90999984741211,654772
